path,aggressiveness,gender
Audio Dataset/Female/Aggressive\1046_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1046_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1046_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1046_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1046_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1046_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1046_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1046_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1047_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1047_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1047_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1047_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1049_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1049_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1049_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1049_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1052_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1052_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1052_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1052_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1053_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1053_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1053_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1054_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1054_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1054_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1054_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1055_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1055_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1055_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1056_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1056_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1056_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1056_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1058_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1058_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1058_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1060_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1060_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1060_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1061_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1061_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1061_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1061_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1063_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1063_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1063_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1063_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1072_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1072_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1072_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1072_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1073_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1073_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1073_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1074_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1074_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1074_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1075_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1075_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1075_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1076_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1076_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1076_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1076_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1078_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1078_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1078_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1078_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1079_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1079_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1079_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1079_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1082_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1082_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1082_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1082_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1084_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1084_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1084_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1089_IEO_ANG_LO.wav,1,0
Audio Dataset/Female/Aggressive\1089_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1089_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1089_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_DFA_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_IEO_ANG_HI.wav,1,0
Audio Dataset/Female/Aggressive\1091_IEO_ANG_MD.wav,1,0
Audio Dataset/Female/Aggressive\1091_IOM_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_ITH_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_ITS_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_IWL_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_IWW_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_MTI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_TAI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_TIE_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_TSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\1091_WSI_ANG_XX.wav,1,0
Audio Dataset/Female/Aggressive\OAF_back_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_bar_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_base_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_bath_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_bean_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_beg_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_bite_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_boat_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_bone_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_book_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_bought_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_burn_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_cab_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_calm_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_came_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_cause_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_chain_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_chair_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_chalk_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_chat_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_check_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_cheek_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_chief_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_choice_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_cool_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_dab_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_date_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_dead_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_death_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_deep_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_dime_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_dip_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_ditch_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_dodge_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_dog_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_doll_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_door_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_fail_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_fall_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_far_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_fat_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_fit_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_five_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_food_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_gap_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_gas_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_gaze_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_germ_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_get_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_gin_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_goal_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_good_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_goose_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_gun_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_half_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_hall_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_hash_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_hate_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_have_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_haze_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_hire_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_hit_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_hole_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_home_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_hurl_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_hush_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_jail_angry.wav,1,0
Audio Dataset/Female/Aggressive\OAF_jar_angry.wav,1,0
