mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,aggressiveness
-342.57166,126.75892,20.956982,10.508446,-2.7186217,-9.97294,-7.9655266,0.483687,2.3172636,-0.1276485,-2.7059968,-3.2816372,-0.5447028,0
-376.91235,115.92347,43.57851,18.565647,-2.406207,-5.6295815,-4.4631033,-0.49194866,0.19833434,-3.7369366,-0.15553507,-2.0814986,-2.0267937,0
-350.9857,127.62917,20.295488,6.220471,-7.2389965,3.0477786,-0.53642786,-10.11907,1.2755203,-0.067388944,1.4649619,-1.9989939,-3.3633535,0
-362.36542,124.08403,29.710308,9.347763,-0.97621065,0.017213149,-3.80023,-8.098537,-1.0790627,2.6913018,-1.8583754,-4.587883,0.6689441,0
-378.33344,126.870766,37.961605,11.923798,-4.337746,-2.08067,0.27289224,-3.652523,-1.666293,-1.4257195,0.61155266,-2.1949909,-1.4700601,0
-359.74878,119.03966,32.916798,11.852001,-9.499998,-0.43977788,-3.0817268,-6.0178156,3.091771,-1.5673326,1.9978778,0.19538628,-1.201236,0
-372.93903,119.97028,28.880667,15.708963,2.837058,-3.1376977,-2.9128053,-0.5729675,2.9972563,-0.6978082,-2.764085,-3.4849763,-0.11879552,0
-363.78378,99.96724,45.0206,18.708931,2.4166915,-1.5855774,-7.9304366,-3.8173137,1.5144889,-2.1920593,-1.0035611,-1.4852217,0.5082905,0
-337.7336,117.39173,28.23661,8.009286,-7.939052,-1.2705023,-2.3425906,-7.712377,1.7547488,1.4854608,-2.4149992,-2.9553053,-0.7577555,0
-373.22998,115.56892,34.849968,23.352413,4.201652,-8.243563,-6.6438146,0.9906871,0.010303628,-6.079467,-1.0529476,-4.68713,-6.929191,0
-366.08093,122.96712,36.257412,7.7186165,3.0471535,-0.7100283,-9.955172,-0.047104437,-0.21126789,0.44293296,-1.5015416,-4.883714,-7.22809,0
-353.83807,126.707756,35.4406,19.17992,1.3682381,-7.8258066,-13.839337,0.52595836,-2.1431968,-5.5843773,-2.032569,-9.06939,-6.3353376,0
-356.03265,120.30136,31.71721,16.095934,0.995924,-4.217088,-10.131848,0.34061372,2.7532504,-4.7429466,-4.3788605,-7.437661,-7.9662113,0
-364.73425,106.76749,43.6747,20.790087,1.6672486,-4.0659037,-8.921642,0.49331492,-1.70079,-8.553071,-3.6715739,-5.1397123,-8.9729805,0
-351.78912,127.82435,30.337982,5.4582305,-3.102567,0.60805446,-6.6670804,-3.3011,-3.172191,-2.9273536,-3.106922,-7.4034877,-6.221737,0
-353.00134,121.97183,36.07132,12.700841,-0.13590941,-4.967011,-12.2110405,-3.5526288,1.4733906,-3.0398166,-4.6494637,-7.989961,-7.029833,0
-359.67953,123.38474,37.990158,15.905151,-0.12948276,-7.544501,-12.790556,0.31967616,-4.2261257,-7.828633,1.5257652,-7.022397,-7.245342,0
-348.43295,120.07605,43.02398,18.626883,-4.8691635,-10.539516,-12.436404,-0.6091389,-1.1128671,-8.177738,-1.8851179,-3.8894954,-9.182184,0
-341.01077,116.61672,30.115131,16.391357,-3.6511364,-6.924693,-13.426622,5.669259,5.9861236,-9.477775,-3.2102025,-3.2291045,-8.631348,0
-330.28418,88.6331,42.665455,20.71424,-2.4422653,-3.069144,-19.037748,-4.115244,5.4860487,-8.512814,-4.4102106,-3.3606336,-4.6758537,0
-369.49405,113.45986,41.51297,18.987776,-0.5675124,-1.0520837,-10.418722,-3.0849319,1.9373125,-7.9168487,-4.209239,-7.75341,-5.541767,0
-353.91888,112.51004,30.841618,26.35329,-3.6121342,-7.6891184,-5.0877633,-5.1593585,2.1483972,-4.918066,-1.4731916,-2.693687,-3.9295683,0
-403.40997,124.99692,42.261677,13.845709,0.32177263,4.678598,0.14559671,-6.1269197,3.045899,0.31820586,-3.448192,-5.9033575,-5.6835856,0
-361.1989,121.19717,32.78515,29.813107,-7.832305,-1.5293515,-1.2837666,-9.410749,1.9134399,-8.511824,-0.61302257,-3.4534883,-2.99275,0
-375.01123,120.62653,32.2941,24.641768,-2.358875,-4.4671917,-1.9712464,-2.388687,3.6249363,-5.588457,-3.1658533,-3.7768266,-2.810502,0
-363.77902,112.48287,40.560356,25.13767,-6.2762604,-7.534704,-5.8076005,-5.4895463,2.1533525,-5.3458133,-3.6823566,-4.4330044,-2.664384,0
-365.20462,133.32362,27.505962,11.585237,-4.3462567,1.4200169,-3.498373,-5.5236516,3.734905,-3.360846,-0.5774763,-5.4162793,-3.7578819,0
-370.4485,121.11758,31.772669,18.665768,1.0539229,-0.8369466,-7.078328,-5.22528,2.257737,-5.027735,-6.187893,-4.224567,-2.2651715,0
-379.01175,121.439835,41.137638,24.70924,-6.307568,0.14552318,-2.4472408,-10.319794,-1.3693424,-6.1865773,0.25562817,-4.9288645,-3.0639138,0
-370.1398,116.56828,39.6382,23.144394,-10.121483,-1.7199483,-3.5403345,-7.652452,3.7235544,-7.8442154,0.10887524,-4.277344,-2.8049989,0
-373.04764,121.15786,32.77017,18.168957,0.92305166,-4.1857734,-5.215871,-0.56188905,2.7932847,-5.116845,-5.3409452,-4.5396276,-1.8857808,0
-387.18088,104.746086,48.619453,23.382801,1.167196,-1.180063,-6.753414,-1.4555984,-0.76296014,-3.3627641,-2.8837638,-2.4717827,-0.7151943,0
-365.35828,116.36897,34.965355,17.430239,-3.937789,1.7036271,-4.8859205,-7.2546353,3.371611,-3.0161765,-4.2846327,-3.6692643,-1.8892343,0
-308.70416,104.12527,21.491747,20.4967,-10.513868,-9.974829,-8.411541,-5.301399,3.9415617,-6.45706,-1.3840243,-4.8543186,-6.939477,0
-371.5056,128.67928,33.95919,8.294565,-5.8285036,-1.0721593,-2.1203163,-8.950347,3.0864415,0.33147293,-3.4114432,-2.2605436,-7.840882,0
-316.7852,122.34598,18.320366,14.291208,-8.93514,-6.5757604,-7.47779,-10.307017,0.15640447,-8.06104,-1.7309265,-6.227109,-3.9671047,0
-322.4554,112.58468,23.29325,15.153181,-8.976066,-7.619563,-7.0740447,-1.6069522,3.8399694,-6.2203,-2.7721975,-7.7620974,-5.90486,0
-331.01627,109.490425,35.543938,14.519586,-6.9428577,-8.30332,-5.2774234,-2.1153958,-1.7387362,-4.427247,-2.9848392,-7.1124287,-5.5954256,0
-325.74084,119.24514,17.569592,10.554285,-10.093367,-1.2189494,-3.4942284,-8.89633,2.916045,-5.5079308,-3.9614227,-6.7579207,-5.184409,0
-341.10162,121.031494,28.922567,9.638477,-7.261141,0.43975967,-5.3912945,-6.2670784,-0.4479877,-4.3098965,-5.3995624,-9.906601,-2.622885,0
-346.3844,125.91981,37.816696,17.08649,-11.33325,-5.8250966,-3.4244928,-11.940586,-5.4864483,-6.940179,-0.33412832,-8.49328,-6.5810347,0
-340.64108,126.08181,36.994835,10.602672,-14.326246,-4.217612,-4.2898464,-7.7488847,1.4013157,-7.3010025,2.0470178,-3.9693878,-5.347968,0
-334.69803,117.497406,24.036118,14.210044,-4.9685116,-6.2896442,-6.5942125,0.9108952,1.0082105,-5.5696483,-4.4708314,-7.16254,-3.2791808,0
-314.2294,85.88873,36.46262,18.800488,1.889904,-11.10908,-14.01679,-5.2972674,0.3275373,-2.6600876,-4.9769316,-2.435742,-0.042847883,0
-304.70532,114.08895,24.137905,4.064804,-9.726389,-2.2197762,-11.627961,-10.085815,-0.5561088,-3.3157601,-1.7234602,-6.7403145,-3.9236348,0
-353.6213,118.29674,26.508387,24.240902,-6.227981,-7.864719,-5.632714,-8.1607485,7.387451,-3.0606844,-2.8669803,1.8943479,-5.8970637,0
-403.95343,124.36296,41.678406,11.587318,-0.23191495,5.475268,-0.8009022,-10.823069,2.4530396,1.4414679,-3.9083362,-3.085109,-6.4885507,0
-358.4438,121.58731,27.537237,25.6417,-6.557434,-1.4415157,-0.13750891,-16.509228,1.2446209,-0.61474156,-5.87831,0.7156447,-7.0922923,0
-332.37927,119.8811,21.08099,16.349775,-8.102334,-4.6355577,-3.1889303,-10.416666,7.879382,2.3391335,-5.8056602,-1.9643097,-6.564067,0
-343.1498,114.462845,34.83245,17.91183,-7.583338,-8.858101,-3.1425316,-9.016017,5.0892553,-2.7218406,-4.704023,2.0500627,-5.803277,0
-331.501,128.06892,21.541016,6.203085,-13.640002,2.924113,0.18372472,-17.151018,2.5493488,-1.1338644,-0.10997263,-1.4505783,-6.919983,0
-349.6186,120.9721,30.84899,11.399917,-5.056118,0.6748986,-0.20387217,-16.937052,3.0935254,3.1759076,-6.5139213,-3.521617,-7.2412834,0
-337.69708,126.85948,29.80703,20.335688,-14.6178055,-7.611982,-1.1985569,-17.419403,-1.171409,-6.5298157,-4.431297,3.3669162,-8.869721,0
-320.64465,120.28727,27.961632,17.1551,-19.620522,-9.153966,1.0337274,-18.129656,4.76916,-2.8713799,-5.3637,6.995461,-8.765808,0
-337.40515,122.24222,20.050777,16.25662,-5.4666824,-5.9963665,-4.4913497,-14.374015,10.414191,0.1456215,-9.171746,-0.100817636,-3.6136081,0
-337.84198,93.740715,47.538486,14.57457,5.5391645,-4.964249,-10.218359,-14.3333435,3.6110733,-1.2265729,-5.3891606,2.3492825,-4.660733,0
-347.66125,116.131096,35.498295,11.133967,-7.637045,0.49997243,-0.6211649,-15.727357,5.0957837,0.20005292,-4.2185597,-0.11702315,-5.2027507,0
-369.38434,124.91039,34.802094,18.455334,-6.900059,-7.125455,-5.621991,-3.4854093,6.853877,0.02223835,0.4621222,1.2685486,-7.9034295,0
-394.73978,134.12294,43.138134,6.4722357,1.8294724,1.185871,-1.087747,-3.0429645,-0.004729803,4.8136606,1.2994404,-4.347662,-7.119958,0
-389.84875,133.51886,42.733925,18.093819,-4.1018124,-1.0866369,-0.03331072,-6.8788047,-1.1545951,-0.0707668,1.2275258,-3.9379504,-6.3507996,0
-347.40112,135.89272,21.938824,11.930285,-5.332099,-8.238251,-6.513803,-5.6345987,3.5305786,-0.9174258,1.359286,-2.5590532,-8.715008,0
-367.30115,122.89079,43.529064,14.308953,-5.4980874,-8.093431,-3.5431786,-1.410913,-0.544857,-3.19327,2.184098,-0.21537091,-6.6958537,0
-357.07956,143.73175,24.628273,1.2444888,-8.96207,1.8072088,-4.4082294,-9.236549,1.3083245,0.21463184,1.6780028,-3.4386652,-7.253474,0
-394.11337,128.23366,46.41408,15.3524065,-2.8378234,-1.3561044,-4.205748,-5.5202017,2.2092283,1.1573526,-0.07343461,-2.9492874,-5.9284267,0
-353.14352,137.07022,37.845623,9.981142,-8.801784,-2.6568782,-6.2059274,-9.7581625,-0.7078424,-2.2801678,3.4731839,-3.3262591,-4.776197,0
-385.87946,132.4118,44.767395,15.785717,-7.600336,-3.9563375,0.51360273,-4.694301,0.44099742,-0.42077914,1.7365984,-3.0231006,-8.844119,0
-363.902,127.55787,34.46195,11.131845,-1.001435,-5.94841,-7.363657,1.0231574,5.8868613,-2.2900038,-2.4042423,-7.039237,-1.8242631,0
-376.35416,103.31245,53.25921,18.602694,3.283964,-3.910944,-7.5799127,-4.6193943,1.2011268,-3.4000103,1.2387863,-0.8709293,-4.6348553,0
-358.57758,129.34232,35.77879,7.1206946,-7.7329535,-2.224992,-5.312333,-6.4536843,2.954616,-1.0280694,2.736069,-3.0654554,-7.9753513,0
-338.0088,123.748955,24.102217,20.989748,-10.634062,-13.607232,-5.786623,-2.741053,2.4202712,-2.9837136,1.78685,1.12527,-9.826037,0
-407.96973,121.63131,42.194344,14.812353,5.97646,-0.6678386,-5.6473365,-1.0871074,2.05423,0.26067194,-2.9515715,-5.2289305,-4.223723,0
-386.97833,128.85947,32.323147,19.968712,1.6726776,-1.6513577,-1.6369258,-3.681837,0.3658429,-0.7688346,-3.1697097,-6.1704535,-4.3712463,0
-311.4038,135.96968,3.9027865,10.361138,-12.239066,-11.190075,-7.6663756,0.989315,1.679379,-3.940342,-0.30286613,-5.247433,-8.236883,0
-343.4035,111.41411,36.35701,23.465536,-7.377707,-10.78687,-6.152165,-1.0537437,-0.5112759,-3.5996578,-0.7149925,-3.9278016,-7.8630486,0
-336.51895,136.28586,12.991113,4.7212796,-9.800204,-2.3468034,-0.27800056,-6.6251435,0.5479535,-1.7638545,-0.5361937,-4.209497,-9.411491,0
-391.26538,127.090385,41.04554,8.998469,1.3310374,1.4366405,-6.2397294,-1.8951217,0.65705705,0.23390356,-2.9620564,-4.8784785,-4.582391,0
-328.1814,129.40602,25.583178,22.881834,-15.705119,-7.6171308,-0.60687906,-11.55388,-7.818215,-1.9306703,0.52454853,-1.4864539,-6.82342,0
-377.83075,128.29134,42.792534,18.184998,-7.456811,-5.207014,-3.7636971,-3.118339,-0.7285538,-4.3952603,0.5527593,-3.809079,-6.8906097,0
-383.06223,125.12176,33.386845,17.325188,1.5686338,-9.683454,-6.9517727,5.7790017,0.6756093,-2.7604065,-5.0641537,-5.0732846,-3.7145452,0
-367.08786,97.51181,49.62455,20.49954,3.9092195,-6.593553,-12.214682,-1.2088771,0.14360513,-1.9466189,-0.694701,-2.3891778,-4.0286036,0
-319.25107,119.78695,29.423111,9.253887,-11.254651,-3.8311415,-10.906806,-5.906954,-0.29582858,1.1396841,-1.0416689,-4.22021,-6.279491,0
-368.12338,104.300095,37.43733,24.467745,-3.866224,-0.68679315,-0.6920484,-7.2914677,-2.2964156,-1.3918021,0.4365577,1.2729183,-7.206447,0
-398.00708,118.17414,43.19918,10.966137,2.539354,5.70546,-0.7703051,-6.523325,-0.032796137,2.8032649,0.48110846,-1.1448692,-5.56501,0
-345.84714,117.019714,24.708315,16.76439,-8.188675,2.0465643,2.1998882,-12.604877,2.7365015,0.16281791,0.5488024,-0.18469231,-7.2480674,0
-369.37796,113.51081,27.40733,21.13335,-4.0140367,-0.69107884,1.3893154,-1.1590651,3.3239098,-1.1812737,2.0539808,-0.13874319,-4.476254,0
-354.58218,102.104744,35.18329,18.060987,-2.7038944,-1.1578279,0.015827276,-2.9326286,0.1788034,-0.530339,-0.59520704,-0.59571904,-4.5581136,0
-364.40628,124.10757,26.475363,10.720314,-6.3463335,6.6188517,3.504355,-10.13954,2.6056347,1.3046582,0.584842,1.0055833,-5.136333,0
-353.93134,107.853966,33.24041,13.357918,2.0515544,2.5882773,-2.8508167,-5.5355153,2.9760065,1.6352293,-4.1387305,1.9294025,-3.3333838,0
-358.57123,120.679474,33.087723,21.591543,-6.9282637,-1.500168,0.2128436,-13.218237,-2.649781,-3.051183,1.7876722,2.5647943,-5.221925,0
-370.33243,113.46224,39.488255,19.711218,-7.0283923,-0.72073776,1.231726,-5.8492336,-0.55618805,-4.3571258,3.1043465,2.898363,-5.161412,0
-362.0056,110.765945,30.758783,16.794153,-0.095608726,-2.1162734,-0.5305094,-0.6364801,-0.4738033,-1.3462523,-2.0671263,2.8053553,-6.49431,0
-361.54926,87.32304,43.70665,17.567114,6.6906114,-1.7420073,-4.3858423,-2.15737,-2.184543,0.6109416,-2.6992354,1.3242842,-3.8122623,0
-363.64264,108.74722,39.423656,8.885062,-3.5463512,5.3424716,-0.43435016,-5.279274,0.45596692,-0.3671105,-0.2751667,1.870126,-5.5212603,0
-391.9592,112.76207,34.9023,20.92665,0.5531015,-2.8550384,0.08403304,1.6139784,-0.29562065,-3.0205595,-1.1137333,-2.6170201,-4.3606043,0
-400.54657,117.857796,40.023262,11.725819,5.0074596,5.2346015,-1.902439,-0.23797747,1.4767784,-1.4434646,-3.6063335,-6.556121,-2.4839287,0
-391.43073,121.958015,35.084286,19.212822,1.5252442,-1.0901531,-2.262798,0.109577745,-0.95440453,-5.140158,-0.11080822,-3.8327239,-5.1171484,0
-377.33316,116.32603,30.96417,17.521788,-1.8676094,-0.5267548,0.05339459,2.0038912,0.92339706,-4.924946,-3.4155185,-5.4379463,-3.9220624,0
-390.1775,111.66097,43.822918,19.042072,1.1802803,-5.5398345,-2.078649,2.4797633,-3.1814344,-3.3025427,1.2447764,-3.825559,-3.8701289,0
-385.80994,124.92345,31.422628,8.491139,3.3479686,5.537622,-0.15783094,-1.9200983,-1.5645671,-1.8903145,-0.3018956,-6.4054184,-2.7149217,0
-385.12286,119.47574,34.375286,11.128932,2.3249204,3.136865,-5.7718763,-1.3541259,-0.122750804,-3.0958078,-0.98617226,-3.3808641,-2.9069748,0
-383.08096,122.05232,38.755306,15.553337,-5.72244,0.5404621,-0.16787782,-4.58163,-5.3481627,-7.041923,1.907233,-2.1742518,-1.4335759,0
-381.6619,116.80021,38.642597,15.0308695,-6.40399,-0.80242544,0.373361,-1.8032492,-1.6142824,-5.9464445,1.4229302,-1.8487599,-3.5167835,0
-366.35342,119.30493,25.756636,14.451287,-0.08038996,-5.2788277,-3.7801383,4.6578383,0.31302467,-6.8680844,-1.3191192,-3.1524606,-2.464453,0
-374.73254,94.27949,47.11499,20.722368,4.6390567,-4.1916156,-7.922351,1.1185755,-3.1242452,-3.5373962,-0.61271906,0.7629547,-2.324506,0
-388.52805,111.71902,40.965164,12.221996,1.6717849,5.079549,-2.0374742,-1.2098193,0.3679577,-1.6573876,-0.5980804,-3.2258508,-4.701141,0
-405.09338,98.423645,33.925587,27.053856,10.610848,-7.0542207,-10.810999,-2.0741227,0.93620795,-7.9385138,-3.714918,-1.4020956,-6.706312,0
-452.759,107.112816,41.491013,16.305775,13.447431,5.2963123,-5.2951713,3.6089764,-3.6609178,0.54055977,2.0887604,-8.471974,-5.6718535,0
-416.83612,108.07356,35.820564,21.593882,7.492816,-0.9736576,-6.08718,0.45551443,-4.8591347,-7.7488203,-3.6897988,-6.4680758,-4.411615,0
-423.64777,107.36683,36.84016,15.719864,11.077973,-3.1244223,-10.225102,1.6394079,-0.36435813,-7.0071774,-3.197785,-4.3612967,-5.6418076,0
-397.67642,91.67768,40.630787,17.769558,8.772175,-3.708661,-7.1321054,2.1692204,-2.9831994,-5.3672886,-3.777639,-3.8136451,-3.471669,0
-393.3257,115.69349,27.431242,7.2017503,3.2067137,1.9450753,-10.252402,-2.5669537,-4.4840083,-6.647409,-2.7855222,-5.479328,-6.823039,0
-438.72754,113.584755,46.32415,14.176629,6.0990167,3.0136583,-10.565441,-1.750073,-2.6467113,-7.7128773,-2.6114018,-4.1016326,-5.167727,0
-409.15662,116.60769,42.931755,18.898003,5.3640857,-4.585265,-8.603754,-1.6705046,-10.244256,-9.778069,-1.430622,-2.2232172,-6.2427216,0
-380.01297,111.220856,39.611565,12.577199,0.65244824,-6.5139036,-14.056989,2.4066129,-5.1419363,-11.223674,-1.2972696,-1.0480399,-2.0204942,0
-385.7882,87.33246,38.027874,17.855122,16.07722,-7.5159144,-8.352209,3.6101127,-0.2882966,-8.533686,-4.6757507,-1.6026769,-4.535913,0
-397.30188,73.22899,45.013187,23.288769,13.104712,-1.117824,-9.462772,-0.66115654,-1.5852748,-4.4044547,-3.01639,-0.22548239,-4.140799,0
-379.57843,83.20824,35.184612,17.29218,10.674764,0.40508038,-11.618167,0.71697915,-1.1628134,-2.6488686,-2.9549017,-5.485377,-4.960011,0
-400.2358,101.49664,37.003998,21.21014,8.557028,-2.9096236,-2.4991763,-0.75347596,-3.8217862,-3.296725,-4.2954154,0.43460864,-5.6874013,0
-429.12817,114.77878,39.81289,14.030567,9.527798,6.278963,-2.1823359,-2.8017628,0.7925309,-2.7001238,-3.1746507,-6.701052,-9.374792,0
-367.90594,117.82615,18.474165,28.623507,1.5014826,-4.784719,-1.1784626,-15.955911,-2.0460417,-1.5283315,-8.027529,-4.3475523,-6.051896,0
-397.98364,106.75351,26.238438,19.42805,8.584933,-0.9260113,-1.7299707,-2.4696164,1.9187996,-5.948995,-7.139976,-1.1260536,-8.385672,0
-371.42334,90.73985,37.56059,21.517654,7.02098,-7.291603,-2.3994694,-2.1969318,-5.3194833,-4.6329107,-3.506501,-2.5722425,-8.395378,0
-360.94046,117.41131,14.742061,9.927024,-2.4712582,6.2777023,1.4276526,-7.9389277,0.84940773,-4.623057,-4.200848,-5.5582714,-8.737644,0
-408.25143,111.22813,36.182453,11.717837,13.1409235,2.2912028,-5.4616685,-0.19843997,-1.7071842,-2.2034347,-7.3592014,-2.8454387,-3.109419,0
-381.51093,113.084496,38.13817,17.485596,-6.9017873,1.9138075,-0.7380122,-11.967539,-3.0432327,-5.777635,-1.2299182,-4.240247,-5.3242884,0
-409.06738,107.9759,46.972,13.373724,3.9017062,0.3036612,-3.2217565,-2.0175843,-1.067471,-5.1955953,-1.8603739,-3.5679169,-7.1020064,0
-394.5039,110.54034,30.196272,17.238857,8.164135,-1.7435881,-5.610634,1.5487435,-0.26797736,-5.763494,-6.400561,-1.2780768,-3.779578,0
-375.1799,79.328705,44.7799,15.353017,13.445538,-7.159904,-5.7781916,-0.08210297,-3.1502464,-2.6314013,-1.490066,-0.8653041,-5.6898093,0
-371.94543,99.31144,36.113808,6.422419,-0.17010148,7.848292,-3.6274617,-1.9306445,3.2668958,-7.7117286,-4.0777273,-1.6090266,-8.737213,0
-381.3918,110.32348,26.87622,22.629137,0.36838466,-7.5364146,-5.0726438,-4.806501,0.69450325,-3.410095,-6.8302994,2.9622097,-4.804432,0
-425.09924,124.47708,35.2236,12.851585,6.324077,4.59753,-0.5896187,-5.255806,-2.2289462,-0.63674766,-4.4076242,-3.9231813,-5.492923,0
-340.27032,115.22732,17.543968,28.023745,-8.282016,-14.1515665,-0.4705006,-17.615301,-2.3254714,-2.658179,-8.380352,1.0042508,-5.5069995,0
-370.6768,108.52489,25.053547,21.978209,0.6118483,-4.7769814,-1.877798,-5.1769834,-1.3964766,-7.841743,-4.371487,2.590552,-5.9369226,0
-393.86856,108.98485,40.15116,22.758018,4.2925444,-9.833563,-5.5439496,-2.1532173,-4.6000843,-4.9845448,-2.093903,-0.1755517,-5.590582,0
-362.26987,123.02415,21.589283,13.031329,-9.129848,-0.77508414,-0.15707369,-13.4541,-1.9771391,-5.09415,-4.8325806,3.0151334,-6.5020204,0
-350.4666,115.87408,22.08175,9.180885,-4.6665497,-3.1214342,-8.390087,-10.884128,-0.51984626,-3.555743,-4.518856,-0.11680005,-3.6299546,0
-374.21655,124.26053,31.400745,21.334156,-8.267929,-8.861161,-5.4381604,-15.745086,-6.7002716,-6.9237337,-3.0215569,2.6653066,-3.0645323,0
-364.25467,107.9948,39.038975,15.452565,-16.40589,-4.069375,-1.5175469,-12.134824,1.2936378,-5.1594872,-3.1599715,4.1793847,-5.2218027,0
-383.0559,112.7271,30.385693,23.535595,5.839582,-3.1674578,-3.3811936,-1.0665038,-0.9332463,-4.193983,-6.100482,-0.72395205,-3.3382292,0
-353.21545,79.565765,43.234768,18.868303,6.014509,-5.28475,-9.748328,-0.28234136,-4.8322678,-1.599514,-3.4231381,1.7705228,-0.58255124,0
-329.13376,101.306366,22.405716,11.735561,-4.2512903,0.012994478,-0.7444777,-10.819957,-0.8165207,-0.59290564,-10.521973,4.9177012,-5.687443,0
-439.00314,119.52834,41.451958,28.743765,14.343679,-3.3287055,-6.757276,-0.060835272,0.7667031,-5.551461,-6.8547354,-1.1912897,-1.742263,0
-454.1233,126.4738,51.615376,16.932594,10.282835,5.013464,-2.92213,-2.4743078,-4.6753073,-3.7493095,-0.40948588,-4.3069735,-2.895519,0
-423.03918,129.75308,40.250507,24.728832,7.9397573,-0.87235785,-4.0218644,-4.268808,-7.363186,-6.876976,-2.851327,-5.533358,-2.175318,0
-417.77185,125.78257,35.852463,20.661137,7.8245625,-4.7580705,-4.385952,0.9200992,-1.9794407,-3.5053096,-4.391237,-5.2410035,-3.0734181,0
-389.70715,108.90671,47.299404,25.218958,7.2515974,-10.651807,-10.173826,-0.040257193,-3.5432143,-12.206819,-3.2367566,-2.6110926,-1.3646929,0
-414.49426,132.2802,35.20106,12.000375,5.971243,0.643638,0.43677264,-4.098166,-6.5805817,-1.628409,-4.2386713,-4.12804,-3.449099,0
-405.24982,128.4653,40.165577,14.258947,3.0038972,1.7024618,-8.316342,-6.16763,-0.681732,-6.6523223,-3.8491971,-7.721972,-0.25846204,0
-425.44592,132.97745,44.011753,20.73773,7.708103,-5.4321203,-3.6657853,-3.0767524,-6.402351,-8.260121,-1.5019032,-2.7866645,-1.7223008,0
-405.9543,122.15715,48.502254,23.114271,1.0118572,-1.8675644,-3.260312,-5.1948752,-2.5382,-8.142808,-4.9302654,-2.4062524,-3.4950202,0
-417.7654,129.69113,32.716705,21.52821,13.339071,-6.45087,-8.9833355,2.7304466,1.170221,-3.8957016,-6.1050363,-5.812434,-1.6458982,0
-373.18533,86.41148,43.891888,29.516092,7.626841,-1.5835198,-13.101009,-5.2148075,-0.06360301,-12.413812,-3.3497972,-2.9779341,-0.6528335,0
-414.53027,118.75698,46.28786,18.043367,6.9285445,2.2951794,-5.952905,-6.9537516,-0.66929007,-3.507856,-4.870915,-3.250904,-1.9040616,0
-408.3052,111.61208,38.770023,26.183437,8.249357,-6.3587623,-7.432717,-6.796938,-2.5128787,-4.8301687,-2.5098279,0.60383916,-2.8892293,0
-443.13602,115.08462,45.779144,15.127804,17.585854,5.557163,-2.2327094,-2.584067,-1.5226662,1.0280075,-4.252193,-4.746544,-6.6319733,0
-391.3793,121.34424,33.308655,18.267843,13.045783,-11.214716,-9.687986,-4.863092,-4.2158227,-1.1523122,-2.4605405,-6.026773,-5.712571,0
-405.66275,115.30262,32.746243,18.894613,12.880493,-6.306796,-5.113073,-3.1660128,-1.4531869,-1.4053322,-1.4899081,-4.099798,-7.3190894,0
-410.49554,104.554474,45.602043,17.21796,15.484062,-4.2858286,-3.4541402,1.5539539,-4.698677,-5.18652,-2.201248,-0.363961,-4.991854,0
-391.55566,124.11501,31.918482,8.759329,11.110797,-3.2533202,-5.6889877,-6.376511,-6.765666,0.5923868,-1.2537192,-8.419419,-7.8461595,0
-412.96396,125.41984,39.534664,13.874841,10.674788,-3.271831,-7.7892227,-9.703731,-5.0633626,2.2293067,-3.6441376,-7.9388185,-4.8630204,0
-405.26395,123.83459,42.564148,19.34978,8.444487,-7.3256793,-7.2848625,-7.8662524,-7.5108376,-4.012275,-1.4855877,-2.388418,-4.6532784,0
-392.9915,116.63349,45.644753,16.319857,3.9097092,-12.407437,-8.179869,-4.7458153,-3.4804149,-2.0612698,-0.29382452,-0.75118685,-4.61035,0
-422.44418,118.915184,36.002075,17.86575,14.40509,-4.673707,-5.886266,0.30703887,-1.6083206,-3.7460103,-5.227903,-2.168789,-4.3362775,0
-390.16638,90.58068,49.878082,18.31809,17.837528,-7.9598885,-9.515963,-3.2735453,-5.5913415,-3.923409,-1.419463,2.0291982,-3.5503874,0
-409.14468,111.11447,46.874504,16.400345,10.577233,-2.1350086,-6.6376452,-3.8746204,-7.7923107,-3.608842,-0.91784173,-2.920735,-3.382593,0
-385.91333,117.66236,30.695824,12.828634,2.4836078,-10.563048,-8.653771,-0.23659983,-4.992943,-7.5025587,3.3877137,-3.0389183,-4.6223574,0
-442.3208,126.55526,32.79424,15.129726,11.07776,-2.3961172,-3.789033,3.124788,-2.03962,-2.9388077,-1.2884967,-8.397548,-3.5698175,0
-438.42853,130.65623,35.846466,21.984514,3.6498609,-2.5777583,-2.8192163,-4.6576815,-6.212795,-6.4213734,2.6129842,-8.630597,-6.850694,0
-372.4329,116.998535,24.087322,17.218752,-4.7573953,-8.257148,-5.7554994,1.9297594,-4.1954803,-10.681628,1.0462089,-5.3060813,-3.2169824,0
-392.80212,102.7943,37.09026,20.611359,5.7271485,-10.5792465,-5.1633782,0.7682239,-5.299872,-7.558276,-2.7333808,1.3054427,-5.349702,0
-406.91055,133.85889,26.820799,4.4218087,0.3559765,2.3682055,-2.9473245,-5.01578,-4.005547,-6.6161604,2.6227453,-4.816464,-8.069091,0
-405.08426,129.8349,30.899723,11.374297,3.5641901,-5.7229867,-3.6026812,-3.333192,-3.670985,-1.0305316,-1.04046,-4.2702847,-3.8102927,0
