mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,Energy,RMS Energy,Intensity,Tempo,aggressiveness
-580.743,87.2312,0.11062493,19.425964,9.452051,2.3924658,-3.0690331,-6.1405287,-14.351919,3.509775,-3.3221319,-0.8415592,-3.3683245,6.557542,0.006284706,0.095935956,112.34714673913044,0
-575.7044,76.72799,-12.3427305,11.342969,11.963728,-5.9477706,-7.8562803,-3.2188005,-17.951231,-2.6005754,-4.016634,-3.009331,-6.4321346,8.412227,0.0075098113,0.10288773,49.69200721153846,0
-368.24634,132.0179,-10.982595,42.512386,8.360452,10.199834,-12.011559,-8.173743,-4.696185,-9.318346,-5.9738784,-4.433029,-1.5026526,30.120016,0.019354329,0.3182543,172.265625,0
-393.7816,159.0306,-27.143114,52.761242,-22.915167,23.80346,-9.838408,0.503854,-9.763429,-11.737381,3.331168,-3.5276864,0.10835602,6.845455,0.013569008,0.13288324,135.99917763157896,0
-372.5078,140.46016,-13.696538,52.387516,-5.222475,5.7448564,-5.106653,-1.8029146,-7.501956,-13.300778,-9.045062,-4.5432878,1.5263196,54.96308,0.024569683,0.31020874,117.45383522727273,0
-354.23236,154.67854,-33.824604,48.741215,-9.755937,17.874712,-18.088646,-5.272891,-3.3470056,-13.16193,-2.105924,-2.226017,-1.6069192,29.680614,0.020082984,0.2120839,83.35433467741936,0
-364.2607,138.25261,-26.352844,64.89777,-10.208892,25.100857,-23.335073,-4.833897,-5.7340236,-12.875638,-6.6792197,-7.094445,-0.5363603,27.685778,0.020413399,0.19730419,129.19921875,0
-342.5136,152.2031,-26.335964,41.259155,-17.204365,6.666501,-8.063063,-3.6423697,-5.42135,-13.275665,-6.9040117,-0.9170032,1.3096306,103.183266,0.033097185,0.35006946,99.38401442307692,0
-363.51273,152.85056,-21.017967,46.481377,-21.853895,18.119162,-10.157062,-7.2925987,-8.871307,-14.400783,-3.8990142,-1.3037429,-1.7862828,23.912481,0.02005104,0.19719438,143.5546875,0
-367.43265,147.17578,-4.606596,46.425724,-14.367815,-0.073786676,-6.6839027,-1.8668692,-7.602575,-13.640779,-7.9212046,-5.91518,-2.3171055,54.96867,0.027251769,0.29626495,99.38401442307692,0
-414.24274,151.29974,-10.097946,61.451893,-19.109585,19.232712,-15.9848175,-3.4234428,-6.424433,-8.377516,-4.932451,-11.295061,0.613713,10.049709,0.012374526,0.14573039,103.359375,0
-392.91425,144.02802,-18.393059,48.555725,-0.61597425,17.9777,-12.492049,-7.6966386,-1.8184577,-8.324392,-4.5774126,-3.766279,-2.1528535,19.166876,0.0148363495,0.30303296,184.5703125,0
-364.21497,119.91662,-13.267994,57.035137,-12.023784,27.874123,-15.726253,-6.884882,-6.556643,-11.169765,-5.418464,-5.0033035,-4.904665,33.108086,0.020645726,0.22151019,103.359375,0
-361.04742,141.49258,-23.595575,55.39834,-19.933578,20.589848,-9.806971,-4.980816,-9.811779,-11.050993,-3.9701939,-5.2244287,0.42648,52.869717,0.023472032,0.3608804,215.33203125,0
-394.53088,125.9424,-6.8996906,34.739826,10.485533,11.950258,-12.454582,-3.9786253,-1.4985673,-6.65496,-5.5975056,-6.1880918,1.3360801,38.98992,0.014999836,0.31994155,117.45383522727273,0
-429.0113,161.03607,-16.389713,39.80123,-10.202943,22.137598,-5.7947803,3.172396,-7.4722567,-10.899182,1.2478462,-4.83841,3.0990713,6.1755013,0.010330643,0.09695626,129.19921875,0
-409.6548,159.96635,-27.013414,50.145874,-5.710626,21.146116,-18.574919,5.4867163,-2.8042717,-13.211972,-1.9463999,-8.0764475,4.0035386,13.6271305,0.013371964,0.13289295,151.99908088235293,0
-391.23328,149.64783,-32.05411,47.938156,-4.4566846,21.502304,-23.097914,2.445269,-2.1009538,-8.457527,2.5408065,-6.837758,5.255788,29.640884,0.015823057,0.26966998,143.5546875,0
-392.39725,133.34258,-18.03392,55.88579,-8.187623,23.636192,-24.633795,2.6122265,-0.5762044,-7.5281386,-1.9147048,-9.022888,4.286431,21.504492,0.01432109,0.22190323,112.34714673913044,0
-391.04797,161.67737,-22.431585,37.842808,-11.36395,18.037958,-14.391005,4.0876904,-4.0897164,-13.771507,-1.6125965,-4.3739953,5.6412816,26.126251,0.016439453,0.23526257,103.359375,0
-423.76636,154.83107,-20.751482,51.80273,-11.245669,30.177319,-18.737316,4.0510187,-5.593373,-12.447232,3.6195085,-9.219775,0.24578787,7.8608174,0.0101757,0.12655193,123.046875,0
-416.43048,162.19066,-21.427668,52.684746,-11.536512,23.207047,-16.899763,3.932772,-3.512097,-11.006525,-2.8290012,-10.119533,5.6760087,17.215168,0.013115403,0.13068955,117.45383522727273,0
-431.09763,151.99672,-15.7664385,52.431908,-11.391259,23.325844,-15.81224,5.372389,-1.4952163,-8.621691,0.052528583,-10.836673,3.1319833,9.051853,0.0093763415,0.13132042,161.4990234375,0
-418.30487,155.14862,-26.968016,52.131603,-6.754568,30.475018,-23.62581,0.9205835,-2.0851839,-6.812539,0.880736,-10.136908,4.221668,8.256805,0.010082407,0.1355739,151.99908088235293,0
-384.41095,122.74065,-18.969091,61.403072,-9.535214,32.535683,-22.624031,4.4132514,-7.598373,-10.041347,-2.172325,-10.493141,3.5553677,13.836315,0.013287739,0.14383075,78.30255681818181,0
-394.96887,137.38188,-15.384854,43.552082,-10.42217,21.041212,-13.420273,1.8631363,-3.7466803,-9.094231,1.886565,-6.29985,3.2049017,25.03023,0.014118135,0.20768175,112.34714673913044,0
-423.3839,148.46439,3.2541034,64.233154,-9.382424,17.881596,-14.314634,0.3077514,-5.1179266,-1.8389031,5.028501,-8.305036,11.433974,11.274776,0.012607126,0.1484874,129.19921875,0
-427.86993,160.44528,7.8025703,48.99161,-19.284096,22.491411,-7.3313355,1.9953237,-5.8952327,-4.968638,10.481964,-2.4103177,8.540798,6.374583,0.01219516,0.10264543,95.703125,0
-413.59055,156.39264,0.9644406,63.04307,-6.6772842,16.051521,-10.841231,0.43637013,-7.4273424,-5.5238366,8.562841,-3.3818839,10.005035,15.918171,0.01651887,0.10750339,135.99917763157896,0
-400.9685,156.68588,-7.481623,55.4536,-12.708151,15.933602,-13.669063,3.2581391,-2.8303056,0.9144426,8.613169,-7.9241962,9.804811,16.846191,0.014634312,0.17158934,117.45383522727273,0
-408.9643,145.45453,1.4815733,69.011635,-11.548772,17.073994,-17.76586,5.3082623,-2.324451,-3.9514222,6.913516,-6.0514793,12.56002,8.754277,0.012359058,0.11344993,287.109375,0
-409.63373,164.31172,-2.0544212,52.482414,-17.344997,18.433144,-6.961398,3.3529286,-5.3140936,-4.534269,8.234316,-3.5345085,9.294918,14.519907,0.01525067,0.14044724,103.359375,0
-423.3061,148.18211,12.644779,57.966537,-12.639877,20.689756,-5.8698697,-1.4229531,-7.812612,-3.8119895,8.620185,-5.168969,7.125203,16.861162,0.014215717,0.13852763,151.99908088235293,0
-420.83893,156.74712,8.670723,63.07594,-14.851766,15.465947,-5.0474544,3.3478177,-6.3313146,-5.942549,3.2856774,-5.7963333,11.144939,16.644886,0.0151910335,0.13599783,215.33203125,0
-417.87296,150.38768,5.71609,66.088684,-17.332458,18.319199,-10.375911,1.9704733,-5.130625,-1.389395,6.3795056,-6.2909822,12.818484,15.948896,0.014886729,0.11906595,215.33203125,0
-418.91687,147.54387,5.383411,58.035408,-7.0431814,22.39677,-17.745682,1.2634835,-1.6924106,-1.9890321,10.718161,-7.012652,6.7642884,10.634471,0.012507959,0.2653428,129.19921875,0
-430.06052,141.39862,1.0709318,78.084206,-16.2421,34.352627,-19.997217,1.7454313,-4.935,-5.1786017,7.369782,-10.471338,10.606054,6.9345336,0.010960941,0.10161032,92.28515625,0
-429.83948,153.03888,3.5146966,64.1804,-22.738033,26.914644,-9.394923,3.038105,-4.5340543,-3.3515315,8.812374,-6.346216,9.922204,11.127044,0.01190696,0.12375258,95.703125,0
-381.26544,135.8156,-6.179311,59.144054,-2.2219992,10.433401,-14.371641,1.2263489,-5.1367607,-3.2528112,4.980544,-10.944628,9.069143,30.254097,0.01898562,0.19644786,83.35433467741936,0
-398.7765,148.18207,-0.4600382,51.487038,-19.218155,17.009819,-7.4943724,1.3970982,-8.05649,-4.363503,10.844485,-7.953019,5.1686487,14.484686,0.016243275,0.1474347,99.38401442307692,0
-352.83435,143.15909,-14.869513,65.28884,-7.4089785,6.568311,-7.072967,0.95211375,-10.06557,-10.086037,-2.3297782,-8.601011,8.051382,37.210205,0.026318526,0.24874464,112.34714673913044,0
-322.8747,137.43924,-19.802467,53.76917,-3.2501688,1.2735662,-16.026747,-3.3288474,-6.609922,-2.5939548,2.384889,-8.932642,7.4356904,82.31499,0.031212715,0.39501104,161.4990234375,0
-365.103,134.20876,-5.898036,68.646515,-11.593022,11.849252,-19.285622,0.057407215,-8.782739,-5.2156143,1.2697738,-11.4001465,9.94017,41.126617,0.023010835,0.22998562,161.4990234375,0
-349.61624,155.57037,-12.854215,52.976887,-20.334969,1.8121669,-2.7593718,2.696512,-10.953132,-3.4386587,0.47380844,-11.008962,11.025963,57.639435,0.02759117,0.2353697,103.359375,0
-348.77267,150.54156,-20.963707,58.172226,-20.535534,20.597166,-16.870472,0.31741616,-9.393734,-5.7218204,9.141285,-11.04049,6.7951417,36.227108,0.024143208,0.20436011,129.19921875,0
-358.618,149.57805,-2.938892,63.558014,-17.73443,3.1149158,-9.041575,0.37697104,-12.7762375,-8.122971,0.38553873,-9.42405,8.613317,83.15171,0.030049203,0.2576852,172.265625,0
-348.78897,142.27133,-8.472165,67.69084,-26.564089,9.259557,-8.624663,0.9448359,-10.915467,-2.366462,-1.8591038,-12.240121,14.056988,66.94329,0.03007163,0.25164136,161.4990234375,0
-383.42593,142.64896,-12.43394,56.040142,-4.970419,11.5897875,-17.076427,3.3521137,-2.2468395,-4.94399,7.0176444,-12.212257,4.168961,26.771101,0.018921863,0.22335036,151.99908088235293,0
-343.80807,109.542046,-0.4519767,69.06711,-8.730405,21.131386,-23.231651,0.30834746,-8.004472,-9.260565,2.7424414,-10.359837,8.9244,48.027805,0.024757255,0.289015,143.5546875,0
-339.8789,138.0075,-14.664902,61.87261,-22.064014,12.807215,-12.091909,0.16090873,-8.275724,-5.009047,1.6398213,-9.453506,11.236788,60.198788,0.030135047,0.42773628,117.45383522727273,0
-415.25418,152.0468,-2.4796712,70.99081,-8.679837,27.648382,-20.012606,4.958521,-3.0345538,-6.607996,1.930515,-12.89152,11.783431,6.7032905,0.013251098,0.108425684,287.109375,0
-414.2829,130.85397,24.47618,48.28419,-1.9143875,19.444283,-1.3019165,3.5386422,-4.060609,-8.833013,3.1521378,-4.507317,7.232918,24.151505,0.016665863,0.2617696,123.046875,0
-410.0847,143.65276,13.764204,55.764355,-1.5702871,16.804468,-8.882267,3.3080585,-4.1667047,-6.663266,2.1608405,-8.447661,5.719975,19.992523,0.018601239,0.13598457,103.359375,0
-417.20908,151.87425,4.418438,59.896435,-7.8988137,29.130062,-14.848427,4.0017586,0.057016317,-6.4696045,5.844181,-8.426771,6.765596,12.6350155,0.0133104175,0.1346592,112.34714673913044,0
-420.07477,138.58287,9.348481,66.434654,-7.2792463,26.737986,-16.14897,5.054529,0.34817886,-5.0557027,2.1311743,-11.09703,9.311917,15.437907,0.013915367,0.13602291,117.45383522727273,0
-407.80573,154.78514,9.576038,53.147354,-17.580482,20.877785,-7.0643764,8.071945,-0.23448406,-4.600875,5.2798038,-10.177189,7.110839,17.295944,0.017192775,0.18053803,151.99908088235293,0
-416.47702,139.21945,18.355045,50.318584,-3.2714772,23.91916,-5.453086,2.8315227,-3.9810367,-9.804049,5.122596,-7.209977,3.1640203,20.071957,0.015668232,0.187185,161.4990234375,0
-409.51364,170.40672,5.860329,59.24292,-24.74566,21.863394,-6.8802476,12.08029,-1.7254137,-4.540972,5.912081,-10.329312,11.294389,7.4841113,0.0154474005,0.099315695,184.5703125,0
-395.26828,143.5878,22.5627,60.958263,-21.643959,13.129754,-8.0982,7.3641267,-2.7114785,-7.3076205,2.1795175,-11.854998,7.068923,19.679016,0.022440707,0.13645512,112.34714673913044,0
-409.67087,136.08528,12.735159,46.67519,-1.9854336,23.027191,-11.26821,0.10360421,-0.6452064,-3.5739167,4.4247236,-6.2043815,6.531267,24.279242,0.014789547,0.25965902,151.99908088235293,0
-404.44122,120.84925,12.23004,66.92031,-6.67311,34.333633,-17.134007,4.739676,-5.968143,-5.8505325,2.5368195,-13.541145,9.952352,14.737854,0.014740804,0.16472976,123.046875,0
-424.28714,146.74426,13.719505,58.862083,-12.963236,24.641296,-6.300594,6.400093,-3.0268152,-5.721901,5.899073,-9.411744,8.356446,13.210994,0.013138695,0.17066742,117.45383522727273,0
-383.38483,139.95612,7.417214,49.176746,6.51222,16.190872,-15.526249,-8.9721,-5.8129497,-1.3514764,2.6859574,-11.6166725,5.1057024,40.438503,0.024312451,0.33911097,103.359375,0
-385.59323,162.22604,-2.5857985,50.49173,-18.798948,20.244978,-10.207183,3.6306636,-7.2502084,-8.950431,3.798749,-5.9635525,11.111574,17.086922,0.019731818,0.17974514,172.265625,0
-375.76773,153.00398,0.99259216,55.311714,0.037401266,10.7511635,-8.168145,3.910825,-7.465665,-8.988993,3.725269,-8.748474,3.5424154,43.010498,0.027011745,0.27226722,198.76802884615384,0
-388.5552,152.5222,2.6875987,51.105644,-5.9202976,17.342735,-11.986634,-2.2462256,-6.2600145,-3.6773536,3.661116,-11.73665,5.3994966,39.53705,0.021244926,0.25199682,117.45383522727273,0
-337.0081,134.97449,3.292834,56.498497,-2.6150908,16.528666,-21.983458,-8.606431,-7.0487432,-2.936457,0.68921477,-13.261556,6.605417,68.23048,0.03265191,0.4223891,103.359375,0
-381.37537,158.65982,5.697384,36.77048,-11.127331,12.37978,-3.468102,-0.1822488,-7.440049,-5.3000803,5.909899,-6.421381,5.08381,53.760624,0.024311816,0.3056515,103.359375,0
-361.64636,161.07964,5.9868984,48.931644,-15.850576,20.181719,-12.577833,-6.2593327,-11.563142,-10.211719,4.386662,-6.5831866,3.2745748,42.88246,0.02916371,0.23630488,161.4990234375,0
-355.64932,176.0263,-1.9512544,46.940586,-14.091408,8.057936,-12.965774,-1.7577558,-6.240738,-7.1754503,-1.8953779,-14.602405,4.7442517,46.55734,0.033871002,0.20024157,83.35433467741936,0
-415.87216,150.22812,12.6376095,66.34597,-14.382004,18.674845,-9.357608,0.77303505,-7.4969587,-3.3948421,4.923388,-11.966637,7.3093767,30.747036,0.018229928,0.1847672,172.265625,0
-404.3084,152.51924,-3.948026,56.728962,-8.661804,21.823494,-17.092497,4.6086683,-0.7737015,-3.2499323,9.218789,-10.789433,6.0812654,14.257695,0.0130661605,0.19161943,129.19921875,0
-339.1071,113.03927,1.9224863,69.59124,-19.053724,30.022305,-17.109571,-5.0195436,-12.870555,-4.9237523,2.451746,-11.938861,6.7085643,39.14166,0.025730327,0.33206135,107.666015625,0
-358.20758,147.07773,8.138701,48.02679,-13.946916,14.407033,-9.2102165,-6.74226,-8.373123,-4.5064893,2.2204623,-8.900393,4.1690893,94.91694,0.033699222,0.41031045,135.99917763157896,0
-401.97037,147.33382,8.952966,53.407642,2.1370213,13.1262045,-15.659435,-5.5604343,-2.2909784,-1.683949,6.002393,-3.926344,8.152695,12.796646,0.01607031,0.18073447,161.4990234375,0
-420.982,162.03584,7.116023,50.24144,-20.591436,22.458708,-8.175203,6.3745317,-4.8148537,-9.1402,11.151069,-5.3478994,7.79905,10.708811,0.014693199,0.11399785,151.99908088235293,0
-387.93018,137.13818,23.530138,41.69246,3.6851275,8.054902,-7.253458,-2.6510894,-5.2746763,-10.809428,-2.1220622,-3.37043,4.7586164,64.45661,0.026561381,0.33356887,117.45383522727273,0
-403.9712,159.96352,-2.3234015,52.847588,-11.693382,21.289742,-15.088382,0.07973077,-5.5967827,-3.9685438,7.3895965,-5.712591,11.527208,14.363211,0.015520999,0.16015197,151.99908088235293,0
-399.32697,149.69757,3.9663904,69.210724,-13.357306,20.812769,-21.272987,2.9999878,-3.5726275,-8.527727,1.2170714,-10.929923,10.422046,11.979771,0.015822599,0.15460591,151.99908088235293,0
-383.7174,151.46701,19.786718,37.748093,-8.499718,6.304136,-4.3402686,-1.4138876,-4.554264,-7.568166,2.1371534,-3.9470096,4.967607,46.789974,0.025545623,0.28576708,151.99908088235293,0
-428.4332,160.93738,-1.5102991,69.83919,-25.02675,36.450737,-17.355831,4.115664,-8.915245,-10.196314,9.710773,-4.141569,7.482624,4.242609,0.011290418,0.067549095,135.99917763157896,0
-406.09064,164.23323,14.002601,51.88598,-15.131041,11.16558,-9.69625,0.51370925,-7.4545045,-9.129107,3.8620496,-7.019152,5.6191926,18.829802,0.01894635,0.16457038,135.99917763157896,0
-440.3358,165.23358,9.30265,73.313866,-22.921133,25.827694,-16.919744,7.623257,-2.0898316,-5.3416095,4.9038143,-9.337512,11.334236,7.0317893,0.01188339,0.084557466,151.99908088235293,0
-409.5684,148.73474,10.329177,49.829113,-3.2831876,23.187786,-15.7870865,-3.3332856,-2.2688322,-5.2353716,8.637729,-5.087495,5.154861,17.444311,0.014897153,0.14034042,107.666015625,0
-378.4384,131.11278,-7.912256,72.145065,-17.756607,27.293139,-16.10185,-0.91913253,-4.7545667,-3.2608733,4.5568047,-11.492854,7.373409,10.766055,0.015935272,0.19403279,143.5546875,0
-364.82184,153.0461,-2.2375886,55.72804,-29.13941,15.451238,-11.179745,3.05731,-8.734505,-7.13039,4.8189692,-10.667337,8.759933,32.06254,0.023399979,0.27740297,215.33203125,0
-375.4884,138.54214,-5.741518,61.20444,-1.1506897,12.809466,-16.348751,-5.396071,-7.1093802,-1.6355623,5.129765,-11.531219,6.468935,16.33572,0.01958539,0.21531743,95.703125,0
-365.4208,148.75569,5.288888,41.86891,-20.298958,9.737919,-1.1722412,-0.798049,-14.433346,-7.2440257,9.123734,-5.928716,3.9687912,32.96521,0.024723813,0.24309829,135.99917763157896,0
-405.03696,148.15681,5.9045887,68.2906,-4.3583665,17.599169,-11.616149,-0.6701874,-9.804534,-9.984191,4.0062704,-8.315172,3.817383,14.671582,0.017755289,0.14026783,129.19921875,0
-411.73907,151.56482,6.954445,69.55208,-22.630987,28.966267,-20.343866,1.4721768,-5.832537,-5.9695597,5.67044,-10.366772,9.590923,7.1153793,0.013419114,0.15847743,112.34714673913044,0
-365.7991,167.47113,-2.0244455,50.44559,-25.86066,3.5385334,-3.2835605,-0.26195103,-9.140389,-3.5160396,3.428227,-7.966934,6.702018,28.920122,0.024334079,0.19146357,95.703125,0
-399.46536,145.99362,2.9848092,60.839474,-14.099059,23.73635,-8.56211,-3.5841599,-8.802605,-6.3304543,7.79256,-7.309826,2.239519,13.157801,0.016227582,0.17979325,151.99908088235293,0
-369.32443,149.61302,17.64758,50.16503,-14.823502,-2.18475,-1.4583778,0.41100544,-12.554636,-7.8746676,1.6958994,-7.27257,3.7778778,62.246788,0.030793408,0.28245008,107.666015625,0
-371.4225,153.48024,0.77731067,67.440254,-25.602379,8.851946,-9.92336,-2.8228765,-11.84561,-1.2591534,4.2725534,-11.45032,7.683811,39.859035,0.025151758,0.16201715,234.90767045454547,0
-395.2957,154.35953,0.90643865,54.517056,-6.3934493,21.349796,-14.438902,-2.5547056,-4.6516294,-4.8201113,6.0882864,-10.512898,4.9673657,18.412048,0.016472826,0.2095332,107.666015625,0
-373.96762,127.13045,-3.511661,71.321815,-17.052725,35.295227,-18.86695,-0.27578133,-9.257443,-8.403554,3.8141305,-12.085705,7.895665,21.039532,0.018019488,0.20850226,123.046875,0
-374.69885,144.6351,3.895385,56.656242,-21.478636,19.942518,-9.970712,-0.5438137,-8.601603,-6.1873193,6.532609,-7.5174403,8.902511,27.871521,0.020197919,0.29405427,161.4990234375,0
-377.8004,154.50232,-16.061195,65.522484,-0.5600093,8.059625,-15.032085,-6.0833497,-12.024168,-3.744648,1.7028002,-9.544954,9.764104,28.247852,0.02073504,0.19800618,143.5546875,0
-360.47375,157.41031,0.82292855,41.950405,-26.191053,11.618846,-3.92337,0.12113493,-8.136474,-8.786815,1.6315882,-4.952321,5.278162,25.030134,0.024772856,0.1741756,103.359375,0
-405.53168,151.31068,-4.5773716,70.834785,4.4254317,12.4469,-4.648285,2.2874382,-9.366241,-7.7686687,1.9267554,-6.3598695,8.262055,23.036274,0.019626122,0.14844126,129.19921875,0
-344.13156,159.46916,-20.783222,55.83018,-4.1651173,-0.48392904,-9.81364,-3.3462267,-8.004415,-0.5857527,4.3728056,-7.352957,5.1249614,86.011925,0.03197284,0.361956,123.046875,0
-387.57074,148.48315,-1.1666462,65.44258,-10.95618,14.249341,-16.92525,1.3736938,-5.5520067,-6.665705,2.7654166,-8.354125,8.691697,26.09768,0.019520799,0.1600641,135.99917763157896,0
-380.06757,158.19029,4.538117,50.963066,-14.112022,5.788306,-4.342675,0.27664173,-6.6313357,-8.039805,2.9787018,-4.5021586,4.1147904,44.948452,0.02437137,0.21264857,151.99908088235293,0
-396.6845,152.29576,1.0618894,68.89083,-14.4877205,26.337078,-14.982007,-3.2924323,-7.9953346,-5.08713,7.1084456,-9.414679,5.4893203,13.342682,0.016757414,0.16820754,143.5546875,0
-382.13992,159.98091,10.043751,50.37658,-10.237661,1.6891483,-5.9458632,-0.31916818,-9.175516,-10.282837,-0.7750578,-6.428705,3.885062,63.806393,0.02808076,0.2290167,172.265625,0
-374.997,145.16666,13.497314,56.529034,-16.624958,5.195485,-3.9301553,-2.398276,-8.1828785,-3.2180164,-0.684096,-7.8470597,7.9094925,49.404556,0.026783984,0.25063276,78.30255681818181,0
-365.58588,144.21402,-6.6025753,51.76382,-2.1739125,12.201802,-12.159114,0.23658732,-4.2178707,-3.0575795,6.086037,-9.238132,3.722646,65.64089,0.025296535,0.41751996,151.99908088235293,0
-371.47412,115.6633,2.0740728,70.40695,-12.5156555,25.394405,-16.999264,1.9892093,-7.450424,-8.921443,3.3686817,-12.238386,5.4318867,22.25101,0.018265136,0.22041091,117.45383522727273,0
-376.08185,142.33095,10.029676,50.653996,-10.976402,7.881317,-7.5822306,-0.65028685,-7.785116,-5.9224377,4.0160832,-5.907734,5.783749,57.470375,0.02335982,0.35201094,184.5703125,0
-352.78043,142.78616,-3.6745477,50.238613,-4.017044,4.136983,-21.647999,-1.7468206,-2.2459671,-5.0384855,1.9147711,-10.890146,8.968146,43.994976,0.025365286,0.26785177,161.4990234375,0
-436.9653,165.09204,4.134837,57.735947,-28.262852,29.803837,-7.7806315,8.539122,-7.243388,-7.5901546,9.007639,-8.650913,10.537832,5.797234,0.011037911,0.09379207,123.046875,0
-366.67773,161.84044,-5.859829,55.405636,-11.895128,13.950029,-13.944355,0.21738805,-9.042379,-13.3675995,0.45006785,-9.650076,8.539798,46.69875,0.029046694,0.20255955,151.99908088235293,0
-383.2253,153.41168,-0.45312005,43.842197,-6.7875667,10.716078,-12.420955,-0.39234635,-1.2071149,-3.0878706,3.4632018,-9.594135,4.9516463,32.318584,0.020126704,0.20164181,129.19921875,0
-337.24576,138.71512,-3.8542562,58.090366,-14.244997,10.890081,-25.077875,3.863533,-7.4484076,-10.257415,1.1166327,-12.446331,10.114936,65.46009,0.031926863,0.33110422,161.4990234375,0
-365.51215,170.40382,0.32083416,43.566402,-22.254032,7.254324,-9.487461,1.7093977,-4.6317196,-9.171159,0.358123,-7.352238,9.037137,51.92527,0.029123431,0.21017694,112.34714673913044,0
-353.96237,165.51454,-5.6815653,49.114536,-19.211954,22.574081,-19.653568,-4.704323,-12.269694,-11.832831,4.700298,-10.901319,6.609059,30.63064,0.02855193,0.21949382,161.4990234375,0
-342.7662,154.33755,7.045602,53.15641,-16.636593,-0.34143856,-10.256083,2.5817254,-10.676438,-12.6863785,-0.18657713,-11.933485,4.7837296,77.3888,0.03681455,0.2618416,64.599609375,0
-338.34616,147.38579,16.642115,47.309204,-22.79239,3.4377232,-14.259684,-5.428694,-8.449145,-6.378483,-2.3031473,-13.333802,8.984306,96.87525,0.04245996,0.3489472,75.99954044117646,0
-393.8354,145.34859,6.2217,51.52689,-3.9391692,16.95216,-16.030203,-1.795937,-0.9204034,-3.9827983,4.1132164,-10.92748,4.480362,25.138021,0.017077824,0.18450375,184.5703125,0
-336.23798,108.14457,6.8200035,53.987034,-4.830583,21.909536,-23.429602,-3.4313936,-9.175403,-6.5079217,1.9945223,-17.440838,7.877532,70.34109,0.029289128,0.30642524,112.34714673913044,0
-346.95822,157.18701,-6.181042,49.990868,-25.048122,11.457857,-14.2545,-1.3946266,-7.978205,-5.8808575,2.9907892,-12.639491,8.832305,64.04678,0.031897143,0.4571781,129.19921875,0
-368.47882,155.17046,-1.0638028,58.218426,-5.5030084,12.177839,-23.112297,-9.9298725,-8.311082,-2.7205482,7.7841487,-6.0868106,8.53365,23.52942,0.022991024,0.23086064,184.5703125,0
-418.7978,153.35048,18.194958,45.8516,-14.055245,21.31392,-5.889445,0.12453461,-2.4263735,-8.037548,8.398824,-0.6827845,5.280739,16.375633,0.015795453,0.18622422,172.265625,0
-405.71317,158.2699,6.1614246,56.899067,-5.2047453,20.334053,-13.294281,-0.5466096,-3.3167624,-8.50883,2.7437284,-8.304564,4.9405727,26.387526,0.0193692,0.16255563,99.38401442307692,0
-378.0854,163.15768,-4.886316,52.69114,-14.336656,19.393507,-19.368073,-6.0327687,-5.551179,-2.2101042,6.9623017,-7.4931116,12.299849,30.171337,0.020520922,0.21992485,107.666015625,0
-403.20078,143.21979,6.9058194,62.80804,-7.6333656,23.036345,-17.124445,-0.9882115,-4.536135,-6.967814,4.6431684,-8.729925,6.9265857,25.647224,0.016713733,0.18986605,161.4990234375,0
-374.7115,158.27176,13.35354,41.006832,-8.603117,15.07223,-10.321058,-9.872355,-6.8579793,-8.774862,3.9109056,-1.4317766,5.434356,51.165382,0.026327197,0.22046761,161.4990234375,0
-402.7707,161.14082,16.045341,51.875454,-17.838049,24.891043,-13.7726345,-4.1183114,-9.833252,-9.436571,7.71575,-6.0880847,4.642763,21.801039,0.019441012,0.18627892,135.99917763157896,0
-408.71616,161.22362,18.318983,58.85825,-17.21389,15.863518,-10.155785,-2.8625987,-6.34018,-7.4453397,2.4431062,-8.821441,5.672463,29.416845,0.020319657,0.16003123,184.5703125,0
-375.98383,158.26646,10.039709,67.21616,-22.10966,12.687846,-16.307276,-0.19730206,-8.090023,-6.557384,3.9383807,-11.164938,8.339852,40.757313,0.025329955,0.1974371,129.19921875,0
-414.07233,151.808,11.822453,54.72024,-6.2237396,20.598024,-16.94638,-0.78417164,0.86557055,-4.300932,8.227699,-5.7885065,3.0035152,20.539875,0.014489694,0.15555821,95.703125,0
-387.4589,124.78513,12.1959095,68.393074,-12.158935,29.575855,-16.050909,-1.2868569,-8.473504,-8.694432,4.8065066,-8.924378,7.5547214,29.449331,0.018170593,0.2700002,112.34714673913044,0
-359.31534,147.20639,6.4876757,52.74279,-19.507767,18.06643,-15.262193,-5.6487827,-6.5413866,-7.386271,6.1522617,-3.8610737,9.16028,34.5971,0.02290367,0.21614486,123.046875,0
-409.4489,146.39507,0.30900922,66.85847,-5.227174,17.488338,-16.5674,6.5795307,-3.456856,-6.9575844,0.79195815,-11.881477,11.174371,10.567061,0.013694387,0.13035637,234.90767045454547,0
-434.52792,151.1998,4.405178,60.2556,-15.071949,26.48197,-8.277845,8.771382,-6.1475253,-8.554616,10.545998,-5.803427,8.153198,8.297415,0.011020043,0.13229926,107.666015625,0
-398.16296,160.6694,-1.0268257,63.69625,-7.876156,21.1344,-5.0353045,7.4888244,-9.947351,-11.279848,3.4201314,-7.9458933,8.001672,25.049019,0.021540416,0.14813645,151.99908088235293,0
